id,text,stress_level,source_type,source_name,source_url,source_record_id,original_label,label_mapping_rule,language,date_collected,collector,labeler,review_status,notes
scraped_00161,"Options/strategies for career progression when support is missing. I am a manager ""low"" in the management hierarchy. I moved to a new area in my company a while back, hoping to get more opportunities for career progression. Currently the situation is that my team members are very happy with me all the stakeholders have given good feedback about me all our objectives are met and my manager has given me good feedback. The problem I have is that I am not sure if my manager is actually interested in helping me progress. I don't think it is personal, I think her sole focus seems to be her own career progression. What has been going on is that my manager has been giving me more and more delegations for work which take up more and more of my time, but what comes down to is its not really work that prepares me for next level progression. Additionally she is not really open for any sort of input from me, either my input or even my team's input or concerns. Even for issues that my team members complain and that I can't solve as they're outside my reach, mentioning them to my manager for support or at least awareness on the team's feedback it ends up being brushed away. For things that are a blocker I try to find a solution on my own. She also does not really ask my input on topics but just emphasises on announcing things and that's it. She has an authoritative approach and has also a communication style that reflects that too much. In the past I have been multiple times in situations that I stayed doing my work diligently and hoping I will gain some momentum in my career but never really happened as somehow I am not as good as others in terms of moving my career forward fast. In this situation, would you recommend that I give my manager feedback on my thoughts? Should I try to look for opportunities at another area and not mention anything? I am not sure what are options or strategies to follow when one feels stuck in a specific area in terms of achieving their personal career objectives.",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/198561/options-strategies-for-career-progression-when-support-is-missing,198561,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00162,"How would applying for a scholarship sponsored by employer affect my employer's perception of me?. I am a second year masters student in Computer Science. I also work for a software development company which sponsors a scholarship that I want to apply to. I was concerned about the ethical aspect of applying to this scholarship, I contacted the communications department via e-mail and asked if it is against the rules and/or unethical to apply. Response said that company employees can apply, which means, I can apply. The answer did not state anything about the second part of my question - would it be unethical? I also know that the CEO of my company will be the head of sponsorship committee. I know I have the highest average grade among students who can apply (it is 99%), I also have solid work experience and CV given my age. Criteria for deciding the scholarship are: grades; CV (emphasis on professional experience); motivation letter. I want to be honest and write what I want the scholarship for: paying for some programming courses and certifications in technologies not related to my work, so there is 0 chance my company would pay for such courses; buying technical literature. Possible negative consequences for me: CEO becomes offended and takes my letter as a hint that my salary is too small; CEO thinks I am rude and blunt and did not understand that applying would be unethical. CEO wanders why I want to learn technologies not used by our company Possible positive consequences: This is a chance to show my CV and motivation letter to the CEO of a 400 person company and to have him notice me. I get the scholarship as well as recognition among colleagues and management. Combining work and masters studies is not that easy, and I have shown good results at both (shows I have time-management skill). Should I just ignore this specific circumstance and write my motivation letter as if there was no connection between my employer and the scholarship? Or should I not even apply?",Medium,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/33588/how-would-applying-for-a-scholarship-sponsored-by-employer-affect-my-employers,33588,workplace:concerned about grades,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00163,"Chalk or slides for a job interview?. Finally! I've got invited for an interview for a permanent job (in mathematics), and now I have two weeks to prepare myself. Part of the process is giving a 25 minutes talk about some exciting recent piece of research. The first half should be accessible to a 2nd year student, and the audience is the faculty members. I was advised by one of my colleagues to take this quite seriously (not that I wouldn't). And having identified a few candidate talks, I am now torn between the obvious question: Chalk or beamer? Pro-Chalk reasons: Talks go slower, so you can be sure more people follow. More impressive to hear a good chalk talk. Con-Chalk reasons: Black suit. Cover less ground, and possibly not enough actual new research (even considering the fact this talk will have no proofs and will just serve as an overview). Pro-Beamer reasons: Black suit. No need to spend times writing complicated definitions, equations, or otherwise long and mathy statements. Helps with time management. Con-Beamer reasons: It's easier to gloss over some of the details that you really should focus on. It's a lot easier for people to momentarily lose focus and lose the entire talk because of a missed slide. It gives an illusion of help with time management. So any advice would be helpful.",Low,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/144313/chalk-or-slides-for-a-job-interview,144313,academia:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00164,"Are there specific organizational processes or tools (not necessarily software) that can help in developing and structuring research ideas?. I am doing research in computer Science as a PhD student. I have some research ideas and for months I've been continuously thinking about them, developing them and make them more specific. I mean, these ideas continually change until one day they are finalized. Over time they are more specific and complex. I use Evernote to write down my ideas, and sometimes maybe also brainstorm mapping tools like Mindmeister. But I found these tools are not good enough, e.g. not easy to structurize my ideas, or modify, elaborate them, in a word, manage my ideas. Do you have any good methods or tools for the organization/management of your developing research ideas? How do professors and professional scholars and researchers deal with this issue?",Low,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/4820/are-there-specific-organizational-processes-or-tools-not-necessarily-software,4820,academia:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00165,"Report trust issues with boss to HR after resignation. TLDR: Should I report my boss' shortcomings to HR after quitting (but before actually leaving the company)? I have been working as a senior developer at a large IT company for the past 4 years. Somewhere in the middle I wanted to change my team because I felt stuck in the old one. Around the same time a reorganisation was going on, so also I got a new boss. I never heard what happened to my former boss, only that he doesn't work in the company anymore. His dismissal was never communicated. I approached my new boss because of my plans to change the team, which he got in motion very quickly. I also asked for a salary raise because my current salary was clearly below what others in a similar positions earn (he even confirmed this). He snapped at me, saying this is the wrong time to ask for a raise, that if I don't like it I should look for another job, that he was here to stay and that we wouldn't get rid of me so quickly. I was surprised to say the least, not the reaction I had expected. I had several other conversations with him about getting a raise/promotion, those were mostly in a calmer tone. He promised me a ""substantial raise"" the following year, if I proved myself in my new team. I did prove myself in my new team. I quickly grew into a source of knowledge for the new team, and acted as a mentor for others. Every year we assess ourselves within the team, which can be relevant for a promotion/raise (at the end however, the management decides). My teammates recognized the work I do and unanimously gave me only the highest ratings. My boss knows this and even confirmed he only heard good things about me. However, still no raise, just another comment about probably being better off at a new company. I have mixed feelings towards my new boss. On the one hand he can be quite sociable and helped me effectively with my internal change. He also always took the time for a talk when I asked for it. On the other hand, I think he never really cared if I stay or go. Nothing really changed salary-wise. He also gave me hints several times that it would be best for me if I quit, which I wouldn't expect from my boss. He also stalled me with false promises about my promotion/raise. I should also mention here that my boss has 200+ employees to supervise, so I have to be lucky if he even knows my name. So I know it's nothing personal, especially since I head others complaining about the same issues. I meanwhile drew the obvious conclusions and put in my notice. We have an internal tool for this, allowing to give a reason for quitting. I selected ""lack of trust in supervisor"". I was contacted by HR shortly afterwards, scheduling a meeting so we could talk about this. My question is now: Is it a good idea to spill my guts to HR or will this backfire at me in any way? (e.g. as a bad testimonial)",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/188781/report-trust-issues-with-boss-to-hr-after-resignation,188781,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00166,"How to explain past PhD withdrawal to employers/potential supervisors?. I am currently working in education but also looking for job prospects in more technical/mathematical fields. I signed up to a STEM job site and I am not sure how to give a good response to the question ""Could you tell me about the circumstances behind you exiting your PhD?"" Basically, I quit a PhD 8 months after starting for the following reasons: I hadn't fully developed the soft skills needed to be able to tackle one (e.g. time management, organisation, resilience) which resulted in slow progress. I was struggling to manage myself in a lot of ways (e.g. money, food, mental health) The area ended up being quite a bit out of my comfort zone (i.e. more pure mathematics compared to an applied mathematical background) and was chosen more based on fanciful ideologies rather than what I was traditionally good at, and it took me a long time to do things that my supervisor thought were straightforward. I didn't have a break before starting my PhD and felt consistently burned out/depressed having gone straight into it after my Master's degree - not the best decision to make in hindsight. I know the reasons in my head for dropping out of the PhD are sound, but I am struggling to come up with a way that explains what happened without potentially giving off an impression that I made a bad decision. I want to make a transition out of high school equivalent teaching (having been doing it for 2-3 years) into something more technical but would appreciate some guidance on how to answer the question I've mentioned above. Furthermore, suppose I did find a niche of an area I was truly passionate about, or found a Centre for Doctoral Training (CDT) which I felt could truly advance my career in some way (say, being able to access some very technical and well-paid STEM role). How would I explain to potential PhD supervisors that I already quit a PhD without them thinking of it as being too much of a red flag?",Low,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/99132/how-to-explain-past-phd-withdrawal-to-employers-potential-supervisors,99132,academia:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00167,"Professor creates assignment making students advocate for a bill being presented to Congress. Is this legal?. I attend a public university in Kentucky (USA). My professor has assigned an advocacy assignment that requires students to write three letters of support for a certain House bill that will soon be voted on (H.R. 592 / S. 109). The professor has given us all a template where we get to ""customize"" one paragraph with our own supporting statement. The letters must have our name electronically and physically signed. This bill would alter our profession and most of our college is in support of it, including the professors The letters must be positive and supporting of the bill. The letters must be turned in to the professor for proofreading, then will be sent by the professor to our home county/area representatives. The template letter repetitively thanks the representative for sponsoring the bill and provides background info as to why the representative should vote in favor of it. I have emailed the professor, the dean of academic affairs and the dean of the college. The dean of academic affairs responded with basically ""not her issue"". (Although our student handbook specifically states she's next in line after a professor with any concern.) The dean of the college has not responded. And the professor announced to our class that the assignment is still due tomorrow at noon. Later, I requested to meet with him but his requested meeting time is not until after the assignment is due. I actually have a neutral stance on this bill. My concern is that a professor is using his position and course to force students to take his personal stance on a bill that will have a major change in healthcare, specifically pharmacy practice. My main concern is that even if the professor doesn't send my letters, he will all of my classmates that may not have expressed their concern. (That's 140 students with 3 letters each = 420 letters sent) Can a professor do this? Is this legal? Or a violation of students' First amendment? I turned in my assignment with the preamble edit as recommended by some and met with the professor at his request. His response was that I would receive full credit for my assignment, he was unaware of this issue previously, the other course director and himself have not looked into this issue, he is retiring in March, and he has no regard to continue the discussion besides our conversation in his office. He then proceeded to tell me his personal life stories and asked questions about my history (i.e. where are you from? What do your parents do? What do you want to do in life? etc.) There is no resolution at this point and he does not seem concerned. He has not edited the assignment (as my initial request to him was to make the assignment not part of his final course grade due to the circumstances of the assignment) and all other students were still required to do the assignment (3 endorsed letters, addressed, and stamped, in support of the particular bill) and turn them in to class teaching assistants to review and mail. I have also researched university policies on such matters and he is in violation of University policy as well as violating students' academic freedoms. I notified him of this during the meeting and he had no response other than ""well you've done your research, I have not."" This professor is in his mid-70s, very traditional, and is retiring in March (2 months) as I stated previously. I believe he doesn't want to deal with this issue and has no desire to take the time to resolve it. Do I contact him again? The assignment still stands and has not been altered. Students were forced to endorse political activity of a Professor or be reprimanded by a failing grade. What do I do now?",Medium,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/102950/professor-creates-assignment-making-students-advocate-for-a-bill-being-presented,102950,academia:concerned about grades,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00168,"Instructor promised to remove curve this semester, but didn't and is now unresponsive. What should I do?. I'm currently in a grad program and took a class this semester that was graded on a curve. This semester had assignments completely online, something not done before for this class, so at first it was a bit rough coordinating/syncing up with team members for group work that wasn't designed to be done asynchronously. Grading was harsh at first, but later very lax (with assignments being marked 100s towards the end of the course even if the answers were wrong), this resulted in a curve down of almost a letter grade. Many students complained and the instructor admitted to grading more generously than usual and promised, in no uncertain terms, to get rid of the curve for this semester. However, after getting my final grades back, I learned that the grade reported to the university was still the curve in place and nothing had been done. In addition, the course grades and assignments had been blocked access for every student. Since all assignments were online this semester, this makes it a bit difficult to prove what my grade was, but I did document my exact grade value (but not individual assignments). I made an inquiry to my professor and TAs but after nearly 3 weeks, I received no response. At this stage, I'm not sure what is going on or if I should be concerned or not. What should I do about this situation? TL;DR: I took a class that graded really generously, resulting in final grades curved down a lot, instructor promised to remove the curve for students, it didn't happen, and instructor is ignoring inquiries. What should I do at this point?",Medium,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/185671/instructor-promised-to-remove-curve-this-semester-but-didnt-and-is-now-unrespo,185671,academia:concerned about grades,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00169,"1-5% founding CTO equity?. I am a PhD candidate in a technical field who recently met two other folk of similar interest and embarked on an entrepreneurial endeavor. They are interested in starting a company that requires the promise of certain technical elements (which I know how to implement) applied to a scientific sector they are very knowledgeable in, and have created a business model for but have no technical expertise and would like for me to help them build out their MVP. They have also stated that they will handle all the pitching (I also attend all business meetings and everything is transparent), and fuzzier business dealings that they hope will land us our Series A. Both of the cofounders have expertise in the scientific area of interest. The idea originated between the two of them, and one of them has built successful businesses and a successful network (which we will utilize for our product) in the region that we want to launch our product. The other cofounder shares the business responsibilities and helps in pitching ideas while facilitating business relationships with other projects and maintaining our day-to-day e.g. task management. In exchange they have offered 1% equity plus monthly salary of $2k/month for the duration of our 3-month pre-seed to deliver a MVP as the founding CTO. Supposing we are able to land a successful Series A investment my equity will increase to 5% and salary will also increase. They have stated that their equity will decrease to accommodate new investors during this time as well. Is this a fair deal? I initially took it as generous, as it is my first time undertaking a challenge of this magnitude (and they know this), and also because I understand their desire to hedge their risk in employing me since I am part-time (even though I give 40hr weeks, I have the PhD) and relatively inexperienced in this role. I also manage a small development team and my core responsibilities have been developing the technical roadmap for the medium to long-term, coding out the MVP, and ensuring that collaborations with other technical teams is feasible. From what I have read online, it seems that the equity depends more or less on the type of involvement that one has and at what point in time, and the comments range from 1-10% being fair versus an equal part of the pie 33% for 3 founders. I feel I am early enough in this project to the point where I am helping in deciding many aspects of the project, while ensuring that everything decided is technically feasible. I am even helping them write our whitepaper. I am considering asking for no salary so that I may increase my equity percentage, as I believe in the product and would rather own more of the business than get paid but I am not sure if this is prudent, and if they would be insulted by my asking for more when they already feel they have been generous. If this is prudent, what would be a good equity % bump to ask for?",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/188010/1-5-founding-cto-equity,188010,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00170,"Ethics of conducting research on a class. I'm a repeat Teaching Assistant in a fairly large (100-200 students/semester) core, required CS course at a large, private US research university. I'm very interested in researching what factors influence success in the course, possibly with an eye toward SIGCSE . I'm concerned about how to ethically conduct research on students. Yes, I know a little about IRB , and I assume at some point I'd need to get IRB approval. However I'm so unsure about this, I'm not even sure what to ask the IRB yet. I'm hoping y'all can provide me some guidance and advice as I begin to plan for next year. I assume I have to ask for explicit, opt-in consent? Obviously, participation or non-participation couldn't affect their grade. However, if only a very biased subset bother to opt in, the research might not be worth conducting. Can I compel students to choose to opt in, or opt out? Additionally, the course is very similar year to year, so the extent that it would be very useful to be able to include previous semesters. I imagine this is even trickier. I have the full encouragement and cooperation of the faculty member, but working with human subjects, much less students, if totally outside their expertise. This is similar to this question , but slightly different and, I think, more difficult.",Medium,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/20627/ethics-of-conducting-research-on-a-class,20627,academia:concerned about grades,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00171,"Should I Ask My Employer If They Are Planning To Phase Me Out?. My title is the ""Vice-President of Technology"", but that's mostly just to look good on a business card. I've actually been the entirety of my IT Department for most of my nearly fifteen years with the company, handling the jobs for everything from SysAdmin, to Network Admin, to Database Admin, to Help Desk, to Software Engineer ( officially, my ""main"" role ). I often get bogged down in little issues to the point where I get to do very little actual programming, but I act as a point of contact between my company and our clients and partners for anything technical ( data definitions, file transfers, client portal user management, etc. ). Over the past several years, my company has been downsizing. We were at around 50 employees about five years ago, for the past few years we've been at 10 and, as of today, we're down to 8 after an employee who had been with the company longer than I have was let go for lack of work for her to do. Additionally, the company's owner and president made a decision to hire an MSP (Managed Service Provider) to handle much of the ""basic"" IT load that I've been responsible for managing - and, to be honest/fair, haven't always been the best at keeping up with due to all of the various responsibilities and tasks that tend to come up with little to no warning. As a part of the onboarding with this MSP, they requested admin access to pretty much all of our systems, which I've gladly provided. I've been told that the primary goal is to take those things off my plate so that I can focus on the programming tasks that have been put on hold so many times. Additionally, the company's business model has shifted considerably from when I started. So much so that I'm not sure that they still need a full-time programmer. I'm sure that they could purchase ""canned"" software packages that handle some of the applications I've built over the years. They could have someone come in and do a one-time data migration to whatever retail system they chose and not have my (relatively meager for my position) salary as an ongoing expense. All of this to ask the question: Should I ask my boss if they intend to continue my employment or if they are planning to phase me out? I honestly love working here for a number of reasons, and I've often said over the years that it's my intention to work for them until I'm ready to retire one day. However, I also fully understand that this is business. The owner and president have to make whatever decisions are best to keep the business operational, even if that means letting people go. I don't want to be confrontational by asking such a direct question, but I also don't want to be blindsided by a ""pink slip"" (notification of termination) and have to scramble to find other employment to support my family. We've always had a very good working relationship - just the right blend of friendly and professional - so I don't want to jeopardize that either. At this point, I don't have any intention of leaving, but I am thinking of polishing up my resume, just in case. EDIT: Thank you all for the input. I'm not sure why this question is attracting down-votes, but I appreciate the answers and comments. One point of clarification: The initial reduction in employees (from 50 down to 10) was due to the company outsourcing most of our data entry staff to a 3rd-party company. As I mentioned, the business model has changed over the years and what used to be our ""primary"" products have given way to products that don't require as much manual input and intervention. In the past, quite a bit of the data we use for day-to-day operations had to be entered and validated by one of our employees, but that's no longer the case. Most of the data points we use now are less detailed and can be handled by more automated processes and routines. That automation is a significant part of my position, which is why, I think, I've felt ""comfortable"" in my position and job security up till now.",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/188647/should-i-ask-my-employer-if-they-are-planning-to-phase-me-out,188647,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00172,"A teaching situation.(long) Comments and suggestions welcome. Sorry there is a long lead-in to this question. It's a specific complicated situation and the background is part of it. I am on retirement/long-term sick leave. I do a certain amount of tutoring online, mostly in math. It brings in a little much-needed cash and keeps me busy and my mind occupied while too much housebound. There is a lot of competition for tutoring students. The company's new management keeps adding more tutors while the student body is not increasing that fast. I manage to get some by tutoring very advanced and weird subjects that few other people do and by being online late at night. New tutors have a hard time getting started. Most of the new tutors are undergraduate students, and most of them don't stay long. Another problem is that we are in competition with people who tutor for free, from peer tutors at schools to various sites and even the Mathematics Stack Exchange. The only way we can keep clients is by providing very good, very focused work and helping students in detail. It is to be understood that most students on the tutoring site are badly behind, unsure of themselves, and lacking in a variety of skills including being able to search for themselves. A lot of people try to use the site to cheat of course. They post homework and expect an instant list of answers, they post take-home tests online, and some even want to arrange live lessons during their tests. The particular company tries to maintain a professional and academic standard and we are not supposed to help on any tests or equivalent; on homework we are supposed to lead the student to the solution and teach the method, not just hand out answer lists. There are people who don't live up to ths code and the company tries to weed them out, one reason I will work with them. Also we get a lot of students trying to scam us to get work for free or at least cheaply. Two favourite tricks are to ask for help in the chat box rather than signing into a paid lesson, and offering to pay outside of the tutoring company's system. All tutors are required to go through a training sequence where we are given repeated instructions not to tutor through the chat box. This information is also repeated in the FAQ. The tutoring company has a private facebook page where tutors can contact the company representative about problems, ask each other for advice, and share concerns. It is sort of an online teacher's lounge. Everyone talks about the difficulty getting enough students and the number of people trying to cheat; it's a running discussion. So . . . the situation. A girl posted that she is a new tutor and had her first student. The student needed a long English paper edited. It took four hours to do the whole thing. But the poor student didn't have a credit card and wanted to pay the tutor directly by Paypal. The tutor agreed and did the four hours of work through chat. She wanted to know when she would be paid and she is very upset because she needs this money badly to pay her rent. A couple of other tutors replied and said no, you've just been scammed. The original tutor posted another time, saying she worked so hard and she needed the money so badly and wouldn't administration do something? I stepped in here and made a firm but still moderate comment. I started by saying ""Didn't you take the training courses? Didn't you read the FAQ? Have you read the posts here on this page? You could not possibly avoid seeing that you are never supposed to tutor through chat and you are never supposed to arrange alternative payment, and very sorry, yes you have been scammed and your time and work and money are lost."" I also pointed out that her actions cause trouble for everyone because having succeeded so well in one scam, that person will certainly try again and will tell their friends. Many people, five over the first nightt, may not have had the courage to wade in but liked my reply. The girl blew up at me. I am supposed to be a professional colleague and am supposed to support her. I am not here to belittle her or disrespect her. I am awful and cruel to innocents. I am a terrible person and should not be teaching (heard that one before). I replied again, by this time a little less friendly, and said that when I want to disrespect and belittle her, she will know it. Then I repeated that it's too bad she lost her time and money, but if she chooses to ignore all the warnings then there is nothing anyone can do to help. I noted that she apparently decided the rules don't apply to her because she thinks that she is smarter and better in some way, but unfortunately the rule is there for good reason and because of long experience. This got me another tirade. I am a horrible person and a bully among other things. I have to act like a grown-up, she tells me. Short reply to that one: ""Act like a grown-up? Your turn."" OK, so what do you do when someone claiming to be a professional colleague is a special snowflake who can break the rules and then come whining that they are being mistreated, makes the professional situation much more difficult, responds to factual critique of their serious mistake with nasty personal insults, and generally throws catfits if everything does not go their way and doesn't center on them?",Low,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/86970/a-teaching-situation-long-comments-and-suggestions-welcome,86970,academia:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00173,"Colleague just won't let things go. It wastes time and affects my morale. My colleague and I work together on a project. We generally get along well on a personal level, and he makes good contributions to the team. His opinions are often valuable and highlight things we might not have thought of. Recently we've started butting heads. Basically, if he can't see why a certain decision is made or has an idea in his head, then he just won't let it go until every angle has been debated. It gets to the point where it's easier to give up and let him have his way just so we can get on with things. That's not to say we never compromise, but the times when he digs in are getting more frequent. I've written two examples below, but I've observed similar behaviour in discussions that I haven't been involved in. [Edit: I've removed the examples because too many answers are focusing on the details of those and not the bolded questions. If you want to see what they were, check the edit history] This is wasting a lot of time, especially so when it relates to things that are already done/decided. His responses get to the point where he sounds sulky - ""do as you see fit"", etc. - but even then he won't drop it. If we do it his way, it could mean throwing away other work or compromising on something already completed just for the sake of appeasement. We work very closely together, so it's important to maintain a positive working relationship, but his stubbornness and taking things personally are making me avoid engaging him in case it turns into a long, draining argument. The most recent argument has left me in a bad mood for days and unable to focus on my work. For various reasons, we don't have a clear management structure, so it's hard for me to bring it up with anyone who has authority without it looking like a big escalation. We both started our roles at the same time (less than a year ago) and are at the same level, but from our previous positions, he would have been quite a bit more senior to me. That said, the main part of our work is outside our areas of expertise, so we're both relatively new. For the short term, what can I do to complete my work in situations where it looks like he's digging in? For the longer term, what can I do to discourage this behaviour without damaging the working relationship?",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/184095/colleague-just-wont-let-things-go-it-wastes-time-and-affects-my-morale,184095,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00174,"I ghosted my previous supervisor for 15 days. How to improve my situation?. TL;DR: I ghosted (i.e. suddenly ceased communication with no explanation) my previous supervisor for 2 weeks when I had to do some minor final job regarding to my already finished thesis work due to my stress level. He now probably thinks I am unreliable and ghosted him forever. I actually want to finish the work and fulfil my promises, but have no access to the computer I worked on anymore. How could I improve my situation and reply to my professor to save what remains of the seemingly burning bridge? I did my Master's thesis as an Erasmus student, started during my exchange term, and finished it the next term when I was at home. My fields is physics, and the thesis work involved the development of an experiment setup automation software. During the second term I was developing this remotely over Team Viewer. Most of the work was done during my exchange, and the work later only involved smaller bug fixes/improvements. My supervisor was happy with my work. In fact, he offered me a PhD position, which I was considering until a better opportunity came along. Due to the COVID events in the 2nd term (first half of 2020), and because I started my first full-time work in the middle of May, I had some serious deadline problems with my Erasmus paperwork and the thesis itself. I must admit my responsibility here - I got in a loop of the Devil due to bad time management and mental health. In any case, I ended up submitting my thesis last-minute, with a few modifications - only improvements, not changes of result - still left. We made a discussion with this professor that I would still make these changes, and also do a bunch of small modifications (doable in 1-2h) on the program to make it a final version. He was positive, and he actually still offered me a possible collaboration in the future. But then, I made what I feel is a serious mistake. Just after this discussion and the successful defense of my thesis, I had to start working on-site instead of home office as before. This greatly increased my workload - as a first-time worker, this was a new thing gor me - and I also had some personal issues which skyrocketed my stress level. As a consequence, I caved in. I effectively ghosted my previous supervisor for the past 15 days. About a week ago he asked me in a Skype messagge if I finished the modifications. The first time I read it I actually got myself to finished 80% of them, but there is still one thing left (doable in 20 min), and I also didn't make the changes on my thesis work. I ended up with the stupid decision of not answering. Then about 3 days later a follow-up message came, asking the same thing. I didn't reply. I have no good reasons, even for myself, why not. I felt panick as I thought of the work, was in almost constant fight-or-flight mode during the past two weeks due to my stress levels, and I have a very bad and hard to fight psychological trait of completely hiding (ignoring, denying it's existence) from problems causing high stress. (I know this is horrible, and I do work on it, but that doesn't matter regarding the result.) Anyway, I messed up, and would like to save my relationship as much as possible. This weekend I finally got my butt together and made me face the problem. I wanted to fix the remaining problem and my thesis work, so I can write a positive, albeit very apologetic answer - Only to find out that my TeamViewer access was revoked. We discussed in the past that when I finish, TeamViewer will be removed to reduce risk factors, but I was not notified of this. My guess is my professor (rightfully) thought I ghosted him for good, and will not fulfill my promises. I would guess from the circumstances and the lack of notification that he is not the happiest. I would like to address this and salvage my relationship as much as possible, but I'm at a loss on how to proceed. I have to face that I did make serious mistakes and came down as lazy and unreliable, even though I had my reasons/problems. How could I respond to the professor, and what actions should I take?",Low,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/151426/i-ghosted-my-previous-supervisor-for-15-days-how-to-improve-my-situation,151426,academia:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
